,loss,accuracy,val_loss,val_accuracy,lr
0,0.6559289693832397,0.6065645813941956,0.6407178640365601,0.6153934001922607,0.001
1,0.6271345615386963,0.633679986000061,0.6161677241325378,0.6471031308174133,0.001
2,0.6047011017799377,0.6591993570327759,0.5979365706443787,0.6687536239624023,0.001
3,0.5906237959861755,0.6757989525794983,0.5863273739814758,0.682016134262085,0.001
4,0.5811303853988647,0.6866889595985413,0.5790191292762756,0.6899610161781311,0.001
5,0.5744373202323914,0.6942808032035828,0.5734768509864807,0.6968423128128052,0.001
6,0.5694478154182434,0.7002294659614563,0.5684170722961426,0.7025778293609619,0.001
7,0.5650073289871216,0.7056477665901184,0.5644168853759766,0.7071231603622437,0.001
8,0.5616055727005005,0.7096866965293884,0.5617393851280212,0.7108455300331116,0.001
9,0.5588332414627075,0.7131882309913635,0.5592418909072876,0.7139348387718201,0.001
10,0.5561745166778564,0.7163528203964233,0.5570791363716125,0.716555655002594,0.001
11,0.5542054772377014,0.718848466873169,0.5553147196769714,0.71866375207901,0.001
12,0.5523880124092102,0.7212561964988708,0.5532816052436829,0.7214365005493164,0.001
13,0.5509421825408936,0.723241925239563,0.551895797252655,0.7233483791351318,0.001
14,0.5494721531867981,0.7253760099411011,0.55040043592453,0.7261717915534973,0.001
15,0.5481457114219666,0.727369487285614,0.5497658848762512,0.727077066898346,0.001
16,0.5471935272216797,0.7285033464431763,0.5483265519142151,0.7282925248146057,0.001
17,0.5459573864936829,0.7301049828529358,0.5474230647087097,0.7294067144393921,0.001
18,0.5449842214584351,0.7313394546508789,0.5462531447410583,0.7304892539978027,0.001
19,0.5440465211868286,0.732225775718689,0.5455957055091858,0.7311412692070007,0.001
20,0.5432529449462891,0.7334046363830566,0.5447221398353577,0.7326289415359497,0.001
21,0.542563259601593,0.7344618439674377,0.5442599654197693,0.7339267134666443,0.001
22,0.5418769121170044,0.735396683216095,0.5436762571334839,0.7344521284103394,0.001
23,0.54137122631073,0.7360839247703552,0.5434349775314331,0.7352624535560608,0.001
24,0.5409690737724304,0.7367563843727112,0.5426198244094849,0.7361107468605042,0.001
25,0.5401867628097534,0.7376559972763062,0.5416753888130188,0.7370920181274414,0.001
26,0.5394443869590759,0.7385823726654053,0.5412529706954956,0.7380478978157043,0.001
27,0.5391547679901123,0.7391816973686218,0.5410475730895996,0.7383264303207397,0.001
28,0.5385113954544067,0.7398372888565063,0.5405071377754211,0.7387949228286743,0.001
29,0.5380755066871643,0.7403169870376587,0.5401298403739929,0.7392760515213013,0.001
30,0.5376856327056885,0.7407833337783813,0.5396422743797302,0.7396811842918396,0.001
31,0.5371958613395691,0.7415141463279724,0.5392736196517944,0.7407510280609131,0.001
32,0.5369551777839661,0.7418109774589539,0.5389214158058167,0.7413144707679749,0.001
33,0.5365179181098938,0.7425572872161865,0.5384665727615356,0.7418335676193237,0.001
34,0.5361294746398926,0.7431650757789612,0.5386113524436951,0.7420045137405396,0.001
35,0.536155641078949,0.7434513568878174,0.5381864905357361,0.7429984211921692,0.001
36,0.5357051491737366,0.743945837020874,0.537962019443512,0.7433086037635803,0.001
37,0.5354695916175842,0.7444044351577759,0.5379437804222107,0.7439163327217102,0.001
38,0.5352817177772522,0.7448792457580566,0.5375913977622986,0.7440556287765503,0.001
39,0.5350115895271301,0.7452006936073303,0.5379445552825928,0.7442581653594971,0.001
40,0.535155713558197,0.7454609274864197,0.5373654365539551,0.7448975443840027,0.001
41,0.5346865653991699,0.745844304561615,0.5370441675186157,0.7451887726783752,0.001
42,0.5343400239944458,0.7462656497955322,0.5368196368217468,0.7456762194633484,0.001
43,0.5341914296150208,0.7467038631439209,0.5366098880767822,0.7461320161819458,0.001
44,0.5342724919319153,0.746897280216217,0.5367579460144043,0.7463029623031616,0.001
45,0.5340762734413147,0.7471061944961548,0.5363330245018005,0.7466131448745728,0.001
46,0.533661425113678,0.7475718855857849,0.5362529158592224,0.7469106912612915,0.001
47,0.5335394740104675,0.7477357387542725,0.536099910736084,0.7470563054084778,0.001
48,0.5333354473114014,0.7480403184890747,0.5360428094863892,0.7472652196884155,0.001
49,0.5331713557243347,0.7484490275382996,0.5359234809875488,0.7476070523262024,0.001
50,0.5330511331558228,0.7487029433250427,0.5356815457344055,0.7482527494430542,0.001
51,0.5329224467277527,0.7488991618156433,0.5355644822120667,0.7480818629264832,0.001
52,0.5325927734375,0.7492698431015015,0.5352783203125,0.7481261491775513,0.001
53,0.5323948860168457,0.7495512366294861,0.5350624322891235,0.7485756278038025,0.001
54,0.5322551727294922,0.7497643828392029,0.534972071647644,0.748866856098175,0.001
55,0.5321269631385803,0.7498952150344849,0.534885585308075,0.7490124106407166,0.001
56,0.5320344567298889,0.7501800656318665,0.534519374370575,0.7494049072265625,0.001
57,0.5318436026573181,0.750415027141571,0.5347259044647217,0.7492719888687134,0.001
