,loss,accuracy,val_loss,val_accuracy,lr
0,0.5628491044044495,0.7110365033149719,0.5346293449401855,0.7367817759513855,0.001
1,0.5252481698989868,0.7431270480155945,0.520352840423584,0.7472208738327026,0.001
2,0.5152840614318848,0.7504509091377258,0.5138041377067566,0.7515509724617004,0.001
3,0.5098545551300049,0.7543653249740601,0.5096575021743774,0.7541338801383972,0.001
4,0.5063090920448303,0.7569446563720703,0.5070735216140747,0.7557165026664734,0.001
5,0.5037766695022583,0.7586067914962769,0.5048564672470093,0.7578752040863037,0.001
6,0.501861572265625,0.7600312232971191,0.5032509565353394,0.7582930326461792,0.001
7,0.5003724098205566,0.7609484195709229,0.5020397901535034,0.759293258190155,0.001
8,0.49915552139282227,0.7618206739425659,0.5010170340538025,0.7602428197860718,0.001
9,0.49817055463790894,0.7625669836997986,0.500211775302887,0.7602301836013794,0.001
10,0.4973369538784027,0.7628813982009888,0.4998438060283661,0.7604390978813171,0.001
11,0.496646523475647,0.763433575630188,0.49900022149086,0.761401355266571,0.001
12,0.4960348904132843,0.7638977766036987,0.4985544979572296,0.7614772915840149,0.001
13,0.49551382660865784,0.7641594409942627,0.49832311272621155,0.7623255848884583,0.001
14,0.49506688117980957,0.7643964886665344,0.49773260951042175,0.7625091671943665,0.001
15,0.4946519136428833,0.7647320032119751,0.4974075257778168,0.763066291809082,0.001
16,0.4943101108074188,0.7650478482246399,0.49704399704933167,0.7627497315406799,0.001
17,0.49398890137672424,0.7651899456977844,0.496884286403656,0.7625218629837036,0.001
18,0.49370017647743225,0.7652778625488281,0.49665558338165283,0.7627243995666504,0.001
19,0.4934658408164978,0.7654375433921814,0.49651190638542175,0.7627434134483337,0.001
20,0.4932350516319275,0.765523374080658,0.4962903559207916,0.7635537385940552,0.001
21,0.49303796887397766,0.7655113935470581,0.4960744380950928,0.7634714245796204,0.001
22,0.49286267161369324,0.7657182216644287,0.4959598779678345,0.7634840607643127,0.001
23,0.49267318844795227,0.7657927870750427,0.4960206151008606,0.7639145851135254,0.001
24,0.4925195574760437,0.7658736705780029,0.4959731698036194,0.7631675601005554,0.001
25,0.49239403009414673,0.7660115361213684,0.4957292973995209,0.7636613249778748,0.001
26,0.4922606647014618,0.7660474181175232,0.4956052601337433,0.7641424536705017,0.001
27,0.4921536147594452,0.7661198377609253,0.4954286813735962,0.7639525532722473,0.001
28,0.4920355975627899,0.7661958336830139,0.4953958988189697,0.763895571231842,0.001
29,0.49193334579467773,0.7662760019302368,0.49531111121177673,0.7639905214309692,0.001
30,0.49185702204704285,0.7663639187812805,0.49522778391838074,0.7640348672866821,0.001
31,0.4917548596858978,0.766310453414917,0.4952203035354614,0.7640665173530579,0.001
32,0.49169573187828064,0.7662872672080994,0.49513885378837585,0.7641361355781555,0.001
33,0.4916287064552307,0.766399085521698,0.4951489269733429,0.7639905214309692,0.001
34,0.49155619740486145,0.7663730382919312,0.4952374994754791,0.7639145851135254,0.001
35,0.49149060249328613,0.7664244174957275,0.49500247836112976,0.7646489143371582,0.001
36,0.49142616987228394,0.7664743661880493,0.4949336349964142,0.7645412683486938,0.001
37,0.49137723445892334,0.7665517330169678,0.49491414427757263,0.7642690539360046,0.001
38,0.4913395047187805,0.76652991771698,0.4948368966579437,0.7643893361091614,0.001
39,0.4912860095500946,0.7666987180709839,0.49506548047065735,0.7637879252433777,0.001
40,0.4912340044975281,0.7666262984275818,0.49483877420425415,0.7646045684814453,0.001
41,0.49121060967445374,0.7666262984275818,0.4947572648525238,0.7645602822303772,0.001
42,0.49115973711013794,0.7666642665863037,0.49494361877441406,0.7644083499908447,0.001
43,0.4911336302757263,0.766562283039093,0.4948200583457947,0.7651047110557556,0.001
44,0.491106778383255,0.7666283845901489,0.4948009252548218,0.7646235823631287,0.001
45,0.4907648265361786,0.7668999433517456,0.49472925066947937,0.7648388147354126,0.000100000005
46,0.4907431900501251,0.7669632434844971,0.4947229325771332,0.7646235823631287,0.000100000005
47,0.4907393753528595,0.7668949961662292,0.4947107136249542,0.7648008465766907,0.000100000005
48,0.4907343089580536,0.7669660449028015,0.4947064518928528,0.7646805644035339,0.000100000005
49,0.4907277524471283,0.7669048309326172,0.4946956932544708,0.7647565007209778,0.000100000005
50,0.49071985483169556,0.7669681310653687,0.49469637870788574,0.7647438645362854,0.000100000005
51,0.4907127022743225,0.7668886780738831,0.49469831585884094,0.7647628784179688,0.000100000005
52,0.4907166063785553,0.7669632434844971,0.4947006404399872,0.7645286321640015,0.000100000005
53,0.4906710982322693,0.7669505476951599,0.4946962296962738,0.7647185325622559,1.0000001e-05
54,0.49067190289497375,0.7669702768325806,0.4946945905685425,0.7646868824958801,1.0000001e-05
55,0.49066969752311707,0.766959011554718,0.49469637870788574,0.7645982503890991,1.0000001e-05
56,0.490665465593338,0.7669554948806763,0.4946962296962738,0.7645856142044067,1.0000001e-06
