,loss,accuracy,val_loss,val_accuracy,lr
0,0.5356103181838989,0.7451838254928589,0.5066503882408142,0.7603441476821899,0.01
1,0.49843287467956543,0.7631134986877441,0.49519675970077515,0.7650477290153503,0.01
2,0.49081265926361084,0.7662035226821899,0.4917937219142914,0.7645159363746643,0.01
3,0.48719075322151184,0.7678804397583008,0.4881962537765503,0.7665987014770508,0.01
4,0.48509013652801514,0.7683700323104858,0.4871039390563965,0.7669152617454529,0.01
5,0.48376592993736267,0.7689109444618225,0.4859054386615753,0.7685928344726562,0.01
6,0.48286911845207214,0.7692781090736389,0.48527541756629944,0.769067645072937,0.01
7,0.4822290241718292,0.769435703754425,0.48476994037628174,0.7684219479560852,0.01
8,0.48179879784584045,0.7695066928863525,0.4844549298286438,0.7682003378868103,0.01
9,0.48144635558128357,0.7695876359939575,0.4843229055404663,0.7679597735404968,0.01
10,0.4811726212501526,0.7695770859718323,0.4844170808792114,0.7679914236068726,0.01
11,0.4809834659099579,0.7699034214019775,0.4850713014602661,0.7686561346054077,0.01
12,0.48080211877822876,0.769842267036438,0.48395779728889465,0.7690802812576294,0.01
13,0.4806981384754181,0.7695847749710083,0.48482197523117065,0.768979012966156,0.01
14,0.480611115694046,0.769576370716095,0.48366332054138184,0.7686434984207153,0.01
15,0.48051342368125916,0.7697100043296814,0.4838634729385376,0.7681813836097717,0.01
16,0.48045551776885986,0.769721269607544,0.48353201150894165,0.7688080668449402,0.01
17,0.4803902208805084,0.7698338031768799,0.48353931307792664,0.7686371803283691,0.01
18,0.4803386330604553,0.7699695825576782,0.4842258393764496,0.7676812410354614,0.01
19,0.4803125858306885,0.769814133644104,0.48461493849754333,0.7673077583312988,0.01
20,0.4794156849384308,0.7702354192733765,0.4834706783294678,0.7687194347381592,0.0009999999
21,0.4793877601623535,0.7703388333320618,0.48346152901649475,0.7686941623687744,0.0009999999
22,0.4793742001056671,0.7704295516014099,0.4834563434123993,0.768535852432251,0.0009999999
23,0.4793604612350464,0.7702494859695435,0.4835757315158844,0.7690106630325317,0.0009999999
24,0.4793536067008972,0.7703740000724792,0.48357093334198,0.768358588218689,0.0009999999
25,0.4793587327003479,0.7704295516014099,0.48348748683929443,0.7686181664466858,0.0009999999
26,0.47925108671188354,0.7704183459281921,0.48347002267837524,0.7684535980224609,9.999999e-05
27,0.47925442457199097,0.7704555988311768,0.48345088958740234,0.7685675024986267,9.999999e-05
28,0.4792509973049164,0.7704190015792847,0.4834482669830322,0.7688397169113159,9.999999e-05
29,0.4792395234107971,0.770452082157135,0.48344576358795166,0.7687764167785645,9.999999e-06
30,0.4792388081550598,0.7704507112503052,0.48344534635543823,0.7687510848045349,9.999999e-06
31,0.47923919558525085,0.7704281806945801,0.48344603180885315,0.768713116645813,9.999999e-06
32,0.47924262285232544,0.7704548835754395,0.4834461510181427,0.7687637805938721,9.999999e-06
33,0.47923722863197327,0.7704570293426514,0.483445942401886,0.7687574625015259,1e-06
34,0.47923797369003296,0.7704485654830933,0.4834457039833069,0.7687510848045349,1e-06
35,0.4792393445968628,0.7704584002494812,0.48344549536705017,0.7687637805938721,1e-06
36,0.4792364835739136,0.7704555988311768,0.48344555497169495,0.7687637805938721,1e-06
