,loss,accuracy,val_loss,val_accuracy,lr
0,0.6557366251945496,0.6079270243644714,0.6408043503761292,0.6171342730522156,0.001
1,0.6288051605224609,0.6336694359779358,0.618893563747406,0.6478754878044128,0.001
2,0.6090345978736877,0.657620906829834,0.6033505797386169,0.6659492254257202,0.001
3,0.5960342884063721,0.6730359792709351,0.5926860570907593,0.678692638874054,0.001
4,0.587074875831604,0.6837438344955444,0.5840926766395569,0.6887645125389099,0.001
5,0.5805373191833496,0.691319465637207,0.5806968212127686,0.693594753742218,0.001
6,0.5761071443557739,0.6968495845794678,0.5747776627540588,0.699596107006073,0.001
7,0.5715175867080688,0.702789843082428,0.5709157586097717,0.703628659248352,0.001
8,0.5687558650970459,0.7059677839279175,0.5689324736595154,0.7065407037734985,0.001
9,0.5652408599853516,0.7094334363937378,0.5649133920669556,0.7098705768585205,0.001
10,0.5631237626075745,0.7118144631385803,0.5643808841705322,0.7117887735366821,0.001
11,0.5617344975471497,0.7145176529884338,0.5633783340454102,0.714415967464447,0.001
12,0.5610641837120056,0.7162360548973083,0.5618267059326172,0.7159225940704346,0.001
13,0.559670627117157,0.7180072069168091,0.5600249171257019,0.7182902693748474,0.001
14,0.5575905442237854,0.7205028533935547,0.55832839012146,0.7207338213920593,0.001
15,0.556415319442749,0.7222796678543091,0.5578768253326416,0.7226772904396057,0.001
16,0.5550521016120911,0.7239952683448792,0.5553982853889465,0.7250449657440186,0.001
17,0.5537274479866028,0.7251938581466675,0.5548941493034363,0.7254247665405273,0.001
18,0.5533971190452576,0.7263066172599792,0.553926408290863,0.7270643711090088,0.001
19,0.5526041984558105,0.7273870706558228,0.5532304644584656,0.7280329465866089,0.001
20,0.5520185828208923,0.7284801602363586,0.5534582138061523,0.7284001708030701,0.001
21,0.552898108959198,0.728376030921936,0.5550748109817505,0.728349506855011,0.001
22,0.5525762438774109,0.7291863560676575,0.5543352961540222,0.7289509177207947,0.001
23,0.5525027513504028,0.7295746207237244,0.5540573000907898,0.7291408181190491,0.000100000005
24,0.552293062210083,0.7296745181083679,0.5539551973342896,0.7291598320007324,0.000100000005
25,0.5521916747093201,0.7297737002372742,0.5538235902786255,0.7293117642402649,0.000100000005
26,0.5521719455718994,0.7297990322113037,0.5538066625595093,0.7293180823326111,1.0000001e-05
27,0.5521491765975952,0.7298173308372498,0.5537909269332886,0.7292990684509277,1.0000001e-05
28,0.5521391034126282,0.7298341989517212,0.5537787675857544,0.7293053865432739,1.0000001e-05
29,0.5521262288093567,0.7298292517662048,0.5537784695625305,0.7293180823326111,1.0000001e-06
30,0.5521339178085327,0.7298384308815002,0.5537774562835693,0.7293244004249573,1.0000001e-06
31,0.5521338582038879,0.7298377156257629,0.5537756681442261,0.7293307185173035,1.0000001e-06
32,0.5521308779716492,0.7298370003700256,0.5537747144699097,0.7293307185173035,1e-06
33,0.5521272420883179,0.7298426628112793,0.5537758469581604,0.7293180823326111,1e-06
34,0.5521295666694641,0.7298370003700256,0.5537769198417664,0.7293117642402649,1e-06
35,0.5521301031112671,0.7298412322998047,0.5537748336791992,0.7293244004249573,1e-06
36,0.5521337985992432,0.7298426628112793,0.5537744164466858,0.7293244004249573,1e-06
37,0.5521209836006165,0.7298384308815002,0.5537737011909485,0.7293053865432739,1e-06
38,0.5521238446235657,0.7298391461372375,0.5537747144699097,0.7292864322662354,1e-06
39,0.5521249175071716,0.7298405170440674,0.5537722110748291,0.7292990684509277,1e-06
40,0.5521249175071716,0.7298468351364136,0.5537710189819336,0.7292927503585815,1e-06
41,0.5521245002746582,0.7298447489738464,0.5537698864936829,0.7293053865432739,1e-06
42,0.5521213412284851,0.7298440337181091,0.5537682771682739,0.7293180823326111,1e-06
43,0.5521156191825867,0.7298440337181091,0.5537658333778381,0.7293117642402649,1e-06
44,0.5521187782287598,0.7298489809036255,0.5537653565406799,0.7293117642402649,1e-06
45,0.5521122813224792,0.7298496961593628,0.5537634491920471,0.7293180823326111,1e-06
46,0.5521172881126404,0.7298538684844971,0.5537633895874023,0.7293307185173035,1e-06
47,0.5521130561828613,0.729856014251709,0.5537619590759277,0.7293053865432739,1e-06
48,0.5521154403686523,0.7298552989959717,0.55376136302948,0.7293117642402649,1e-06
49,0.5521117448806763,0.7298581004142761,0.5537587404251099,0.7293180823326111,1e-06
50,0.5521085858345032,0.7298573851585388,0.5537570118904114,0.7293244004249573,1e-06
51,0.5521072745323181,0.7298595309257507,0.5537538528442383,0.7293370366096497,1e-06
52,0.5521017909049988,0.7298637628555298,0.5537527203559875,0.7293244004249573,1e-06
53,0.5521070957183838,0.7298672795295715,0.5537503361701965,0.7293307185173035,1e-06
54,0.5521032214164734,0.7298735976219177,0.5537483096122742,0.7293370366096497,1e-06
55,0.5520973801612854,0.7298756837844849,0.5537465214729309,0.7293307185173035,1e-06
56,0.5520988702774048,0.7298721671104431,0.5537471175193787,0.7293180823326111,1e-06
57,0.5520989298820496,0.7298763990402222,0.5537453889846802,0.7293180823326111,1e-06
