,loss,accuracy,val_loss,val_accuracy,lr
0,0.6556522250175476,0.606688380241394,0.6400197744369507,0.6172735691070557,0.001
1,0.6268128752708435,0.6335997581481934,0.6158801317214966,0.6466410160064697,0.001
2,0.6052279472351074,0.6581745147705078,0.598131537437439,0.6685700416564941,0.001
3,0.5908229947090149,0.6757103204727173,0.5866360664367676,0.6813324689865112,0.001
4,0.5812563896179199,0.6863794922828674,0.5788975954055786,0.689948320388794,0.001
5,0.5742117762565613,0.6944277882575989,0.5732439756393433,0.6964625120162964,0.001
6,0.5691931843757629,0.7004228830337524,0.5684844255447388,0.702273964881897,0.001
7,0.5649662017822266,0.705344557762146,0.5644180178642273,0.7067939639091492,0.001
8,0.56145840883255,0.7096022963523865,0.5615167617797852,0.7105922698974609,0.001
9,0.5584638118743896,0.7131860852241516,0.5589554309844971,0.7139348387718201,0.001
10,0.5559670925140381,0.7163950204849243,0.5568315982818604,0.7167708873748779,0.001
11,0.5537962317466736,0.7189455628395081,0.5545567870140076,0.7191891670227051,0.001
12,0.5520192980766296,0.7213357090950012,0.5528977513313293,0.7217150926589966,0.001
13,0.5503302812576294,0.7236688733100891,0.551296591758728,0.7235192656517029,0.001
14,0.5488624572753906,0.7255195379257202,0.5500336289405823,0.7252665162086487,0.001
15,0.5475672483444214,0.7271894216537476,0.549013614654541,0.7267605066299438,0.001
16,0.5464909672737122,0.7287249565124512,0.5476353168487549,0.7281596064567566,0.001
17,0.545300304889679,0.7301936149597168,0.5467535853385925,0.7294636964797974,0.001
18,0.5443258881568909,0.7315026521682739,0.5457592606544495,0.7305145263671875,0.001
19,0.5434429049491882,0.7325591444969177,0.5447174906730652,0.7322364449501038,0.001
20,0.542490541934967,0.7337900996208191,0.5442097783088684,0.7332873344421387,0.001
21,0.541843056678772,0.7346721887588501,0.5434287190437317,0.7341799139976501,0.001
22,0.5411801338195801,0.7356259822845459,0.5429975986480713,0.7350345849990845,0.001
23,0.5404714345932007,0.7365784049034119,0.5423076152801514,0.735977828502655,0.001
24,0.5398532152175903,0.7375308275222778,0.5415420532226562,0.73711097240448,0.001
25,0.5393095016479492,0.7381603717803955,0.5410290956497192,0.7377630472183228,0.001
26,0.5387988090515137,0.7389742136001587,0.5403634309768677,0.7385417222976685,0.001
27,0.5382735729217529,0.7396726608276367,0.5400328040122986,0.7393013834953308,0.001
28,0.5377955436706543,0.740321934223175,0.5398575663566589,0.7402446269989014,0.001
29,0.537453830242157,0.7408621311187744,0.5392598509788513,0.7409409880638123,0.001
30,0.5369745492935181,0.7415640950202942,0.538659393787384,0.7414917349815369,0.001
31,0.5364527106285095,0.7422126531600952,0.5384039282798767,0.7420298457145691,0.001
32,0.5361886620521545,0.7425235509872437,0.5380879640579224,0.7424349784851074,0.001
33,0.5357654094696045,0.7431305646896362,0.5375581979751587,0.7432136535644531,0.001
34,0.5352294445037842,0.7438445091247559,0.5373752117156982,0.7435111999511719,0.001
35,0.5350691080093384,0.7441842555999756,0.5371983647346497,0.7437770366668701,0.001
36,0.5348368287086487,0.7447034120559692,0.536963164806366,0.7443341612815857,0.001
37,0.5345315337181091,0.7451711297035217,0.5368312001228333,0.7449228763580322,0.001
38,0.5342293381690979,0.7456438541412354,0.5363611578941345,0.7452900409698486,0.001
39,0.5339382290840149,0.746120035648346,0.5364887118339539,0.7456445693969727,0.001
40,0.5339260697364807,0.7462782859802246,0.5360069870948792,0.7460940480232239,0.001
41,0.5336740016937256,0.7466855645179749,0.5360067486763,0.746321976184845,0.001
42,0.5334258675575256,0.7471188902854919,0.5356631278991699,0.7466891407966614,0.001
43,0.5330488085746765,0.7475332021713257,0.5355160236358643,0.746936023235321,0.001
44,0.5328527688980103,0.7479699850082397,0.5351595878601074,0.7473855018615723,0.001
45,0.5326786637306213,0.748157799243927,0.5351148843765259,0.7476260662078857,0.001
46,0.5324994921684265,0.7485552430152893,0.5349094271659851,0.747765302658081,0.001
47,0.5323583483695984,0.748773992061615,0.5347685217857361,0.7480438351631165,0.001
48,0.5321476459503174,0.7490940093994141,0.5345399975776672,0.7483413815498352,0.001
49,0.5318417549133301,0.7494049072265625,0.5342370271682739,0.7485882639884949,0.001
50,0.5314900875091553,0.7496855854988098,0.534027099609375,0.7489364743232727,0.001
51,0.5313711166381836,0.7499106526374817,0.5337369441986084,0.7490884065628052,0.001
52,0.5312216281890869,0.7501786351203918,0.5337085723876953,0.7493162751197815,0.001
53,0.531069278717041,0.7504128813743591,0.5336003303527832,0.7493352890014648,0.001
54,0.5307663083076477,0.750620424747467,0.5333101749420166,0.7495251893997192,0.001
55,0.5305101275444031,0.751012921333313,0.5331035852432251,0.7499176859855652,0.001
56,0.5304044485092163,0.7511845231056213,0.5328633785247803,0.7502152323722839,0.001
57,0.5302548408508301,0.751431405544281,0.5328842997550964,0.7505254149436951,0.001
